region,office,revenue,segment
10,100,670175.2,1
10,100,490937.5,0
10,100,1896239.3,3
10,100,1010011.9,2
10,100,573691.1,1
10,100,542909.4,1
10,100,980868.8,1
10,100,1159512.5,2
10,100,5751.4,0
10,100,366218.8,0
10,100,1623696.1,3
10,100,597723.3,1
10,100,512817.5,1
10,100,424954.5,0
10,100,845428.1,1
10,100,1902856.0,3
10,100,555819.4,1
10,100,368210.5,0
10,100,164475.5,0
10,100,902105.5,1
10,100,750947.7,1
10,100,1737256.9,3
10,100,1410360.7,2
10,100,89047.6,0
10,100,1095909.9,2
10,100,1938434.5,3
10,100,1233101.8,2
10,100,972149.1,1
10,100,886862.1,1
10,100,45652.3,0
10,100,959084.4,1
10,100,844374.7,1
10,100,469144.5,0
10,100,235074.8,0
10,100,1464741.3,2
10,100,799014.7,1
10,100,1741751.8,3
10,100,384334.0,0
10,100,1953070.9,3
10,100,297533.3,0
10,100,939560.4,1
10,100,597991.0,1
10,100,925437.1,1
10,100,1533886.8,3
10,100,1542482.7,3
10,100,882647.8,1
10,100,1413513.5,2
10,100,1978436.8,3
10,100,775324.6,1
10,100,526402.4,1
10,100,449722.3,0
10,100,760818.2,1
10,100,606008.5,1
10,100,47881.2,0
10,100,491350.8,0
10,100,1540272.6,3
10,100,254720.7,0
10,100,800336.2,1
10,100,1369659.7,2
10,100,1145865.9,2
10,100,1239369.2,2
10,100,802421.3,1
10,100,629671.9,1
10,100,1230894.9,2
10,100,1136442.1,2
10,100,1650705.4,3
10,100,516609.1,1
10,100,849182.8,1
10,100,1271517.9,2
10,100,425331.6,0
10,100,858082.9,1
10,100,1807581.3,3
10,100,1750644.5,3
10,100,1462549.4,2
10,100,1928321.4,3
10,100,311307.8,0
10,100,284875.2,0
10,100,1607007.2,3
10,100,1632424.7,3
10,100,1904795.5,3
10,100,168081.4,0
10,100,369960.8,0
10,100,157105.7,0
10,100,327252.4,0
10,100,645489.7,1
10,100,891368.0,1
10,100,1809765.6,3
10,100,954655.8,1
10,100,517276.4,1
10,100,1938532.7,3
10,100,1466837.9,2
10,100,1454609.7,2
10,100,1497767.4,2
10,100,1846667.4,3
10,100,1915463.5,3
10,100,121578.4,0
10,100,1017205.3,2
10,100,1124927.2,2
10,100,494824.7,0
10,100,513725.4,1
10,100,1348383.1,2
10,100,50827.3,0
10,100,1745127.2,3
10,100,970082.6,1
10,100,1498428.0,2
10,100,1626866.8,3
10,100,367358.7,0
10,100,886290.6,1
10,100,1679826.3,3
10,100,768966.8,1
10,100,406057.0,0
10,100,702245.3,1
10,100,1545627.7,3
10,100,1312982.9,2
10,100,1821479.1,3
10,100,1437001.1,2
10,100,246685.7,0
10,100,1222468.2,2
10,100,1866092.8,3
10,100,1595916.7,3
10,100,1498925.8,2
10,100,845404.9,1
10,100,1191765.4,2
10,100,1166689.5,2
10,100,1096946.4,2
10,100,1362727.6,2
10,100,58332.9,0
10,100,841789.9,1
10,100,1676851.4,3
10,100,325953.9,0
10,100,795680.1,1
10,100,1301464.6,2
10,100,1040989.0,2
10,100,1748665.1,3
10,100,1236885.7,2
10,100,1509173.1,3
10,100,1592055.0,3
10,100,1098563.7,2
10,100,708880.6,1
10,100,1446341.4,2
10,100,243245.3,0
10,100,384412.8,0
10,100,1861330.4,3
10,100,1492227.5,2
10,100,441612.9,0
10,100,361503.1,0
10,100,1558793.2,3
10,100,17944.9,0
10,100,1245675.3,2
10,100,106359.1,0
10,100,770313.3,1
10,100,1827502.2,3
10,100,1333549.0,2
10,100,1794042.6,3
10,100,225732.3,0
10,100,1984011.8,3
10,100,675860.9,1
10,100,435944.7,0
10,100,539759.2,1
10,100,1921150.2,3
10,100,354951.7,0
10,100,791206.6,1
10,100,653102.3,1
10,100,1737395.9,3
10,100,1573878.5,3
10,100,931241.5,1
10,100,1976235.5,3
10,100,1413167.1,2
10,100,1952759.6,3
10,100,1348639.2,2
10,100,1554225.7,3
10,100,1013606.1,2
10,100,66344.7,0
10,100,1131851.9,2
10,100,1735886.2,3
10,100,1653468.0,3
10,100,1291175.8,2
10,100,625687.0,1
10,100,495772.8,0
10,100,231541.8,0
10,100,1332069.1,2
10,100,1944730.5,3
10,100,1126725.0,2
10,100,1605316.9,3
10,100,1498147.7,2
10,100,695495.2,1
10,100,1988539.0,3
10,100,222995.7,0
10,100,1307185.7,2
10,100,204487.5,0
10,100,1454792.4,2
10,100,1916360.5,3
10,100,212166.9,0
10,100,1278930.5,2
10,100,1379121.0,2
10,100,710466.7,1
10,100,1739068.7,3
10,100,1698894.9,3
10,100,573343.1,1
10,100,1383706.4,2
10,100,370255.7,0
10,100,807949.7,1
10,100,1572024.9,3
10,100,408826.3,0
10,100,1572408.2,3
10,100,1548521.6,3
10,100,1147918.6,2
10,100,1878439.4,3
10,100,1661877.2,3
10,100,1473073.5,2
10,100,1556007.4,3
10,100,738883.3,1
10,100,591284.7,1
10,100,1715484.4,3
10,100,827729.3,1
10,100,1670295.5,3
10,100,1712485.4,3
10,100,1653607.3,3
10,100,1021558.3,2
10,100,1443835.1,2
10,100,1342167.5,2
10,100,1340049.1,2
10,100,1834793.3,3
10,100,835229.6,1
10,100,1873840.7,3
10,100,226826.7,0
10,100,424815.3,0
10,100,1588193.1,3
10,100,767600.9,1
10,100,1868419.1,3
10,100,1203620.5,2
10,100,1826089.6,3
10,100,796431.4,1
10,100,1556095.8,3
10,100,1629695.9,3
10,100,1478783.4,2
10,100,1000740.2,2
10,100,796743.2,1
10,100,671433.8,1
10,100,1353352.9,2
10,100,1843545.0,3
10,100,1566588.3,3
10,100,406480.9,0
10,100,1003956.2,2
10,100,1255517.4,2
10,100,857796.6,1
10,100,1112850.1,2
10,100,703265.6,1
10,100,1399081.7,2
10,100,1509327.2,3
10,100,1110764.0,2
10,100,1759693.5,3
10,100,819751.8,1
10,100,1045887.3,2
10,100,1677479.7,3
10,100,917120.1,1
10,100,762888.2,1
10,100,695243.5,1
10,100,1993440.2,3
10,100,1366332.1,2
10,100,813685.2,1
10,100,1276491.6,2
10,100,372516.4,0
10,100,794431.6,1
10,100,792587.6,1
10,100,998858.0,1
10,100,1110891.6,2
10,100,1819186.2,3
10,100,1824092.7,3
10,100,1428851.0,2
10,100,562417.4,1
10,100,1348965.4,2
10,100,1755006.5,3
10,100,444498.9,0
10,100,1173068.0,2
10,100,1056100.2,2
10,100,313553.1,0
10,100,1183882.4,2
10,100,657910.4,1
10,100,1308152.0,2
10,100,1433984.6,2
10,100,73379.5,0
10,100,1702934.0,3
10,100,1363983.1,2
10,100,978739.1,1
10,100,231631.2,0
10,100,86478.6,0
10,100,1931627.2,3
10,100,979424.3,1
10,100,1059190.3,2
10,100,313148.1,0
10,100,1293502.5,2
10,100,1590678.9,3
10,100,891386.8,1
10,100,390232.1,0
10,100,819479.1,1
10,100,1417568.8,2
10,100,775745.1,1
10,100,851291.8,1
10,100,1600081.5,3
10,100,196894.6,0
10,100,300670.4,0
10,100,1262797.7,2
10,100,1645856.5,3
10,100,1050853.9,2
10,100,886877.3,1
10,100,823104.1,1
10,100,1622712.1,3
10,100,465119.0,0
10,100,1045744.8,2
10,100,1589890.7,3
10,100,1320689.3,2
10,100,1612999.4,3
10,100,1004814.6,2
10,100,1847036.8,3
10,100,1856790.6,3
10,100,720890.6,1
10,100,270998.1,0
10,100,1414254.6,2
10,100,765011.9,1
10,100,8658.2,0
10,100,454534.6,0
10,100,1116336.4,2
10,100,1702234.5,3
10,100,1981174.1,3
10,100,630025.9,1
10,100,936629.3,1
10,100,795087.7,1
10,100,1443062.9,2
10,100,343714.5,0
10,100,561654.5,1
10,100,1098125.1,2
10,100,910420.9,1
10,100,1745983.1,3
10,100,50981.5,0
10,100,1689449.5,3
10,100,722583.6,1
10,100,207309.5,0
10,100,1848432.1,3
10,100,276914.4,0
10,100,1060151.5,2
10,100,1710613.5,3
10,100,79862.0,0
10,100,1769438.8,3
10,100,1508346.4,3
10,100,168575.4,0
10,100,782592.1,1
10,100,755012.7,1
10,100,1103407.0,2
10,100,387401.0,0
10,100,298685.4,0
10,100,847782.6,1
10,100,856530.4,1
10,100,1653848.6,3
10,100,385608.1,0
10,100,583316.9,1
10,100,1993768.9,3
10,100,289568.0,0
10,100,838.9,0
10,100,1453707.4,2
10,100,632882.5,1
10,100,1452110.4,2
10,100,915683.1,1
10,100,1675336.6,3
10,100,1316299.6,2
10,100,774337.1,1
10,100,1988588.2,3
10,100,430525.6,0
10,100,1446623.6,2
10,100,1566479.3,3
10,100,1765250.0,3
10,100,1240168.3,2
10,100,1287455.8,2
10,100,1779900.5,3
10,100,1223413.5,2
10,100,1133749.8,2
10,100,1840626.6,3
10,100,1590359.4,3
10,100,149128.9,0
10,100,819910.6,1
10,100,122147.3,0
10,100,1599381.3,3
10,100,573730.3,1
10,100,1256667.5,2
10,100,1769873.7,3
10,100,1687764.8,3
10,100,818232.1,1
10,100,191246.1,0
10,100,1695509.2,3
10,100,644958.6,1
10,100,887349.9,1
10,100,1850714.9,3
10,100,1880672.4,3
10,100,604320.7,1
10,100,703607.1,1
10,100,1666069.8,3
10,100,150649.4,0
10,100,1084971.6,2
10,100,958258.4,1
10,100,868731.4,1
10,100,402354.9,0
10,100,1741849.4,3
10,100,593349.7,1
10,100,1427335.3,2
10,100,1642310.1,3
10,100,1722376.3,3
10,100,1516852.7,3
10,100,1298300.3,2
10,100,1249340.5,2
10,100,855764.3,1
10,100,1688118.2,3
10,100,638403.3,1
10,100,1436568.0,2
10,100,342299.7,0
10,100,109833.8,0
10,100,1530341.9,3
10,100,126912.5,0
10,100,1199907.2,2
10,100,824383.5,1
10,100,569589.0,1
10,100,1390336.6,2
10,100,841782.9,1
10,100,144676.2,0
10,100,1160152.7,2
10,100,1509713.9,3
10,100,1383026.6,2
10,100,1202758.7,2
10,100,90269.8,0
10,100,1697174.3,3
10,100,1393344.3,2
10,100,1570560.0,3
10,100,805129.5,1
10,100,521502.4,1
10,100,1179389.1,2
10,100,822714.4,1
10,100,106201.6,0
10,100,64805.9,0
10,100,1593086.7,3
10,100,1315171.3,2
10,100,1680169.7,3
10,100,1719553.9,3
10,100,1461441.9,2
10,100,1458056.3,2
10,100,1458932.6,2
10,100,191988.8,0
10,100,106569.0,0
10,100,689888.4,1
10,100,240781.1,0
10,100,292096.0,0
10,100,1682256.1,3
10,100,803443.3,1
10,100,1859892.3,3
10,100,1406317.1,2
10,100,146528.0,0
10,100,1829618.6,3
10,100,280628.6,0
10,100,838343.8,1
10,100,1484823.6,2
10,100,1230030.4,2
10,100,1748550.4,3
10,100,1488296.1,2
10,100,608349.5,1
10,100,1375937.5,2
10,100,693090.7,1
10,100,68748.0,0
10,100,1223796.8,2
10,100,231289.8,0
10,100,1593652.1,3
10,100,640180.7,1
10,100,1686016.9,3
10,100,506781.0,1
10,100,1145196.9,2
10,100,318761.7,0
10,100,1715338.2,3
10,100,994485.5,1
10,100,538015.3,1
10,100,54551.4,0
10,100,158145.3,0
10,100,346807.5,0
10,100,877011.8,1
10,100,1711244.3,3
10,100,434656.5,0
10,100,1397582.7,2
10,100,1254485.4,2
10,100,848131.6,1
10,100,919940.7,1
10,100,1829078.7,3
10,100,1640496.5,3
10,100,615677.3,1
10,100,872078.5,1
10,100,1091285.0,2
10,100,1795198.6,3
10,100,436139.6,0
10,100,885856.2,1
10,100,1799552.7,3
10,100,1709853.1,3
10,100,1508680.3,3
10,100,1467470.4,2
10,100,1919615.3,3
10,100,1244435.7,2
10,100,281587.0,0
10,100,1595292.8,3
10,100,1653804.9,3
10,100,583245.5,1
10,100,151306.6,0
10,100,1986722.3,3
10,100,177009.4,0
10,100,1920882.4,3
10,100,1066540.5,2
10,100,473509.0,0
10,100,347265.8,0
10,100,1439746.7,2
10,100,1873192.2,3
10,100,1684112.3,3
10,100,1980994.8,3
10,100,309218.3,0
10,100,24240.8,0
10,100,1922623.8,3
10,100,1387655.9,2
10,100,1085203.4,2
10,100,1057518.1,2
10,100,438659.9,0
10,100,867617.6,1
10,100,929020.3,1
10,100,1956774.2,3
10,100,1651435.1,3
10,100,1836085.1,3
10,100,1745996.5,3
10,100,1080558.1,2
10,100,552743.9,1
10,100,584007.6,1
10,100,1337722.9,2
10,100,574558.5,1
10,100,630748.1,1
10,100,327915.5,0
10,100,1003581.9,2
10,100,194458.3,0
10,100,1899844.3,3
10,100,1946512.3,3
10,100,903308.1,1
10,100,370564.4,0
10,100,674171.4,1
10,100,710072.9,1
10,100,276814.5,0
10,100,1012257.8,2
10,100,31389.1,0
10,100,1361406.9,2
10,100,1612389.8,3
10,100,1024165.3,2
10,100,997555.2,1
10,100,1201356.9,2
10,100,1727692.4,3
10,100,1893353.8,3
10,100,1132415.6,2
10,100,1698125.5,3
10,100,276852.2,0
10,100,924210.0,1
10,100,1190868.2,2
10,100,1820017.2,3
10,100,1130378.9,2
10,100,248187.4,0
10,100,1809672.5,3
10,100,372387.6,0
10,100,80038.6,0
10,100,1086466.7,2
10,100,1644356.3,3
10,100,586649.6,1
10,100,1636628.7,3
10,100,183173.4,0
10,100,948099.4,1
10,100,1159277.5,2
10,100,1380852.8,2
10,100,1287257.8,2
10,100,1345543.0,2
10,100,57232.0,0
10,100,736645.3,1
10,100,1777007.1,3
10,100,1561205.7,3
10,100,288463.4,0
10,100,1546761.8,3
10,100,828211.0,1
10,100,1837857.3,3
10,100,1918668.4,3
10,100,237084.8,0
10,100,1002841.6,2
10,100,109521.8,0
10,100,1757552.2,3
10,100,1039397.0,2
10,100,473133.9,0
10,100,30021.5,0
10,100,1047563.9,2
10,100,786554.8,1
10,100,560219.1,1
10,100,1398709.8,2
10,100,571072.2,1
10,100,1272197.3,2
10,100,946506.7,1
10,100,1961688.5,3
10,100,1905371.1,3
10,100,1756773.1,3
10,100,772341.8,1
10,100,185696.0,0
10,100,1908460.7,3
10,100,119250.2,0
10,100,1840971.9,3
10,100,1039200.6,2
10,100,1040854.8,2
10,100,1845877.0,3
10,100,1348570.8,2
10,100,1733492.3,3
10,100,682434.9,1
10,100,1545473.9,3
10,100,1237619.6,2
10,100,1094650.1,2
10,100,61581.9,0
10,100,819057.4,1
10,100,348635.1,0
10,100,1097329.6,2
10,100,1733564.8,3
10,100,1024063.2,2
10,100,1827516.4,3
10,100,1674155.4,3
10,100,145273.4,0
10,100,217546.9,0
10,100,728405.5,1
10,100,7328.4,0
10,100,373815.2,0
10,100,603845.0,1
10,100,1970969.3,3
10,100,577464.8,1
10,100,483011.2,0
10,100,1564025.1,3
10,100,432302.4,0
10,100,35936.4,0
10,100,1010836.0,2
10,100,1956586.6,3
10,100,1805594.6,3
10,100,1740863.9,3
10,100,1305369.3,2
10,100,1832510.4,3
10,100,160450.7,0
10,100,754591.7,1
10,100,1104209.7,2
10,100,220072.9,0
10,100,967230.5,1
10,100,710598.8,1
10,100,1186222.2,2
10,100,165339.2,0
10,100,656757.8,1
10,100,595507.5,1
10,100,12201.9,0
10,100,448139.2,0
10,100,137537.3,0
10,100,596052.1,1
10,100,176057.0,0
10,100,1950749.0,3
10,100,25217.9,0
10,100,167310.9,0
10,100,102571.7,0
10,100,1462840.1,2
10,100,1158822.5,2
10,100,1893707.9,3
10,100,738700.1,1
10,100,1602609.1,3
10,100,1046791.6,2
10,100,1101122.5,2
10,100,1923259.7,3
10,100,1294270.3,2
10,100,1871431.4,3
10,100,930981.7,1
10,100,1626960.7,3
10,100,1224586.7,2
10,100,720279.0,1
10,100,1278707.9,2
10,100,1531897.4,3
10,100,957337.0,1
10,100,1482791.0,2
10,100,1830684.9,3
10,100,1527406.2,3
10,100,1873241.1,3
10,100,1540392.4,3
10,100,244945.4,0
10,100,1680729.2,3
10,100,248163.8,0
10,100,1181351.6,2
10,100,734316.8,1
10,100,600242.4,1
10,100,195971.4,0
10,100,1922052.6,3
10,100,715869.0,1
10,100,374435.3,0
10,100,69876.6,0
10,100,120742.6,0
10,100,1458728.4,2
10,100,1400754.7,2
10,100,937614.0,1
10,100,874856.2,1
10,100,713222.4,1
10,100,1590617.0,3
10,100,829721.5,1
10,100,958582.1,1
10,100,930883.4,1
10,100,1934682.1,3
10,100,424807.7,0
10,100,167398.5,0
10,100,923199.7,1
10,100,1297696.1,2
10,100,1008690.8,2
10,100,498172.3,0
10,100,1808464.0,3
10,100,1827694.7,3
10,100,225327.9,0
10,100,885520.4,1
10,100,801647.5,1
10,100,618867.9,1
10,100,31022.8,0
10,100,1927689.1,3
10,100,1369290.2,2
10,100,824977.0,1
10,100,1011538.5,2
10,100,432954.6,0
10,100,1815063.4,3
10,100,1185573.9,2
10,100,1099827.0,2
10,100,18708.9,0
10,100,1998580.7,3
10,100,1073811.4,2
10,100,1687488.8,3
10,100,1010897.4,2
10,100,304139.2,0
10,100,207554.4,0
10,100,1103469.7,2
10,100,1819462.2,3
10,100,151649.4,0
10,100,510892.8,1
10,100,1438990.9,2
10,100,899353.2,1
10,100,460736.7,0
10,100,996941.5,1
10,100,1860287.7,3
10,100,1775135.3,3
10,100,897327.9,1
10,100,16269.8,0
10,100,1298757.5,2
10,100,1711388.0,3
10,100,349323.0,0
10,100,1661386.9,3
10,100,831028.0,1
10,100,763486.7,1
10,100,76369.6,0
10,100,1591589.1,3
10,100,1631429.6,3
10,100,1911892.4,3
10,100,632850.1,1
10,100,1607913.3,3
10,100,881637.8,1
10,100,1843333.3,3
10,100,1093970.7,2
10,100,1169058.7,2
10,100,1355981.4,2
10,100,1708240.1,3
10,100,836109.5,1
10,100,705892.0,1
10,100,1467582.0,2
10,100,997664.2,1
10,100,126697.7,0
10,100,595607.4,1
10,100,1493776.3,2
10,100,719592.8,1
10,100,1363506.4,2
10,100,1751626.0,3
10,100,532326.8,1
10,100,677007.7,1
10,100,1223380.7,2
10,100,774333.7,1
10,100,172696.4,0
10,100,314453.0,0
10,100,1780462.8,3
10,100,623545.0,1
10,100,1528578.2,3
10,100,1390647.7,2
10,100,931470.1,1
10,100,866497.4,1
10,100,1576955.2,3
10,100,1116110.0,2
10,100,967490.5,1
10,100,1504592.5,3
10,100,1275760.3,2
10,100,623144.1,1
10,100,197561.0,0
10,100,1239206.3,2
10,100,1930304.9,3
10,100,673554.2,1
10,100,101678.8,0
10,100,1279424.2,2
10,100,656188.1,1
10,100,1453539.9,2
10,100,108985.7,0
10,100,1202114.7,2
10,100,1812154.0,3
10,100,137307.7,0
10,100,376068.6,0
10,100,1363752.4,2
10,100,424265.6,0
10,100,159319.2,0
10,100,1501456.7,3
10,100,718040.9,1
10,100,1494764.2,2
10,100,325600.9,0
10,100,453815.5,0
10,100,814727.9,1
10,100,5375.6,0
10,100,964667.4,1
10,100,1676653.0,3
10,100,749616.0,1
10,100,1255470.6,2
10,100,184199.0,0
10,100,616656.2,1
10,100,635720.6,1
10,100,1271729.1,2
10,100,629034.7,1
10,100,1422549.2,2
10,100,974297.3,1
10,100,287687.3,0
10,100,1376045.4,2
10,100,314562.4,0
10,100,1368341.2,2
10,100,441301.1,0
10,100,322612.9,0
10,100,50419.9,0
10,100,539549.0,1
10,100,1600091.2,3
10,100,566996.1,1
10,100,955595.2,1
10,100,709555.2,1
10,100,922523.4,1
10,100,796551.0,1
10,100,1048625.7,2
10,100,1974684.0,3
10,100,1849500.0,3
10,100,162311.0,0
10,100,653937.8,1
10,100,1295412.7,2
10,100,1511697.2,3
10,100,245997.8,0
10,100,1491122.7,2
10,100,941589.2,1
10,100,1568455.6,3
10,100,1610612.9,3
10,100,1613308.8,3
10,100,117764.4,0
10,100,855380.5,1
10,100,22404.3,0
10,100,942659.3,1
10,100,1480395.1,2
10,100,1384082.2,2
10,100,669099.2,1
10,100,704371.3,1
10,100,901853.7,1
10,100,307047.2,0
10,100,1582806.6,3
10,100,1443256.3,2
10,100,137111.6,0
10,100,1390786.4,2
10,100,1132748.1,2
10,100,1129416.0,2
10,100,1568274.1,3
10,100,587657.2,1
10,100,791669.7,1
10,100,1087942.9,2
10,100,488084.7,0
10,100,1260761.4,2
10,100,876737.1,1
10,100,153508.3,0
10,100,1577021.1,3
10,100,1340762.7,2
10,100,293811.1,0
10,100,1906371.7,3
10,100,1772307.1,3
10,100,59261.3,0
10,100,1670062.9,3
10,100,1018868.4,2
10,100,1145825.6,2
10,100,1246197.6,2
10,100,1467490.2,2
10,100,497854.2,0
10,100,1979291.7,3
10,100,937273.1,1
10,100,1992917.3,3
10,100,1682099.0,3
10,100,1140767.7,2
10,100,1649001.6,3
10,100,1769337.3,3
10,100,174237.1,0
10,100,36688.6,0
10,100,522050.6,1
10,100,249915.6,0
10,100,1004042.5,2
10,100,1454058.8,2
10,100,370866.9,0
10,100,1583482.1,3
10,100,1490379.8,2
10,100,1663126.7,3
10,100,539588.9,1
10,100,580529.5,1
10,100,1166968.6,2
10,100,242781.4,0
10,100,165775.8,0
10,100,1199962.9,2
10,100,350886.7,0
10,100,21478.2,0
10,100,1989511.2,3
10,100,1520811.0,3
10,100,996065.6,1
10,100,701271.2,1
10,100,1107234.7,2
10,100,1372316.9,2
10,100,812366.9,1
10,100,454437.2,0
10,100,876858.4,1
10,100,848671.3,1
10,100,819758.2,1
10,100,1603808.4,3
10,100,1314134.9,2
10,100,1322802.5,2
10,100,366619.6,0
10,100,585088.1,1
10,100,1406990.9,2
10,100,441637.8,0
10,100,1346796.1,2
10,100,337568.3,0
10,100,185828.2,0
10,100,1433018.0,2
10,100,1606347.7,3
10,100,1418242.7,2
10,100,1267698.3,2
10,100,249178.3,0
10,100,1646757.0,3
10,100,173942.1,0
10,100,1933418.2,3
10,100,614390.1,1
10,100,1535134.1,3
10,100,137447.7,0
10,100,543996.2,1
10,100,1042215.6,2
10,100,1452666.3,2
10,100,319857.7,0
10,100,1970750.2,3
10,100,486672.6,0
10,100,1944333.1,3
10,100,1556940.0,3
10,100,1830807.0,3
10,100,393304.8,0
10,100,1764857.1,3
10,100,1094491.1,2
10,100,1211317.2,2
10,100,668861.8,1
10,100,1268659.9,2
10,100,1458410.4,2
10,100,1500788.1,3
10,100,1135508.0,2
10,100,1304515.1,2
10,100,348242.7,0
10,100,1853859.4,3
10,100,277433.8,0
10,100,62486.7,0
10,100,1307099.5,2
10,100,994906.4,1
10,100,453458.5,0
10,100,692566.5,1
10,100,1404153.0,2
10,100,1168864.3,2
10,100,1698515.9,3
10,100,1887903.5,3
10,100,590427.3,1
10,100,1791059.5,3
10,100,1742099.4,3
10,100,794700.9,1
10,100,1096121.6,2
10,100,283426.5,0
10,100,1618472.2,3
10,100,309069.0,0
10,100,224180.1,0
10,100,755443.4,1
10,100,617229.2,1
10,100,1764319.0,3
10,100,1157890.0,2
10,100,1475382.8,2
10,100,699394.8,1
10,100,332257.4,0
10,100,925330.5,1
10,100,1888556.0,3
10,100,1296972.6,2
10,100,1958614.8,3
10,100,982859.8,1
10,100,726113.4,1
10,100,384054.3,0
10,100,957939.2,1
10,100,18564.5,0
10,100,487344.2,0
10,100,1914313.3,3
10,100,1665614.7,3
10,100,1775562.4,3
10,100,1418875.7,2
10,100,1218298.0,2
10,100,1104902.1,2
10,100,1596145.2,3
10,100,984979.0,1
10,100,411447.9,0
10,100,818462.4,1
10,100,1814138.8,3
10,100,1658703.1,3
10,100,919820.7,1
10,100,1902544.8,3
10,100,1383097.1,2
10,100,1694338.7,3
10,100,97949.6,0
10,100,1400823.9,2
10,100,1066878.3,2
10,100,263491.7,0
10,100,923193.2,1
10,100,1684355.5,3
10,100,1627363.0,3
10,100,808484.6,1
10,100,1584640.6,3
10,100,924392.8,1
10,100,1254484.5,2
10,100,840751.1,1
10,100,1325680.6,2
10,100,1604276.2,3
10,100,1506681.4,3
10,100,226027.2,0
10,100,366694.5,0
10,100,1742306.9,3
10,100,42797.6,0
10,100,1995165.3,3
10,100,1592313.7,3
10,100,1486710.4,2
10,100,190631.5,0
10,100,1739060.5,3
10,100,1237178.8,2
10,100,391857.0,0
10,100,826084.2,1
10,100,1817892.6,3
10,100,1220186.9,2
10,100,75748.0,0
10,100,1227450.9,2
10,100,1926800.1,3
10,100,440530.6,0
10,100,1515130.1,3
10,100,69923.6,0
10,100,1829685.7,3
10,100,1168220.6,2
10,100,549495.3,1
10,100,1783331.2,3
10,100,1087150.5,2
10,100,238522.4,0
10,100,992181.3,1
10,100,1328608.1,2
10,100,661525.8,1
10,100,304165.7,0
10,100,739604.6,1
10,100,52511.8,0
10,100,940279.4,1
10,100,663192.8,1
10,100,1899435.7,3
10,100,18299.1,0
10,100,294010.1,0
10,100,1914743.9,3
10,100,1209314.3,2
10,100,844695.4,1
10,100,247826.1,0
10,100,36446.2,0
10,100,515590.2,1
10,100,1372649.4,2
10,100,369174.6,0
10,100,944185.9,1
10,100,1095429.4,2
10,100,1015750.9,2
10,100,1772079.3,3
10,100,1079999.2,2
10,100,1128067.3,2
10,100,519487.1,1
10,100,397112.3,0
10,100,858587.3,1
10,100,1110176.6,2
10,100,912763.8,1
10,100,1750693.2,3
10,100,1916741.2,3
10,100,376187.6,0
10,100,487699.8,0
10,100,308131.5,0
10,100,939309.4,1
10,100,61144.9,0
10,100,662739.0,1
10,100,1912032.1,3
10,100,42622.7,0
10,100,1348048.4,2
10,100,794059.8,1
10,100,197131.3,0
10,100,1302933.6,2
10,100,1258643.9,2
10,100,1728225.4,3
10,100,1712820.6,3
10,100,961481.4,1
10,100,1093824.9,2
10,100,563644.5,1
10,100,1030002.8,2
10,100,88707.5,0
10,100,309294.7,0
10,100,61594.8,0
10,100,1865732.4,3
10,100,729505.6,1
10,100,850600.1,1
10,100,662892.3,1
10,100,8469.8,0
10,100,1461663.7,2
10,100,1950356.9,3
10,100,729694.2,1
10,100,652895.5,1
10,100,103551.3,0
10,100,1517121.1,3
10,100,1436324.9,2
10,100,846312.1,1
10,100,1648680.6,3
10,100,573167.3,1
10,100,1330047.5,2
10,100,1192800.1,2
10,100,851202.7,1
10,100,70033.2,0
10,100,1520071.4,3
10,100,1549282.7,3
10,100,1385754.2,2
10,100,911521.1,1
10,100,796398.0,1
10,100,1366883.9,2
10,100,596345.0,1
10,100,1406598.9,2
10,100,102681.0,0
10,100,236656.5,0
10,100,1026032.4,2
10,100,308186.0,0
10,100,1127669.8,2
10,100,433758.8,0
10,100,1313894.4,2
10,100,1239282.0,2
10,100,1950799.1,3
10,100,1566306.4,3
10,100,613489.7,1
10,100,1818458.8,3
10,100,1865396.1,3
10,100,876978.7,1
10,100,1076590.8,2
10,100,530345.5,1
10,100,442787.6,0
10,100,1549296.4,3
10,100,550902.1,1
10,100,728485.6,1
10,100,430670.5,0
10,100,1844065.9,3
10,100,1186184.6,2
10,100,879110.4,1
10,100,202518.1,0
10,100,1942180.2,3
10,100,415722.9,0
10,100,580320.2,1
10,100,676274.5,1
10,100,1846429.9,3
10,100,513612.2,1
10,100,1056677.4,2
10,100,422610.4,0
10,100,856934.8,1
10,100,1290731.1,2
10,100,1132423.9,2
10,100,50005.2,0
10,100,1619422.0,3
10,100,1840898.8,3
10,100,1392325.5,2
10,100,907581.9,1
10,100,1122354.1,2
10,100,1503483.1,3
10,100,90434.6,0
10,100,1221061.2,2
10,100,701775.5,1
10,100,899088.3,1
10,100,1958145.6,3
10,100,1856022.8,3
10,100,1497529.7,2
10,100,648586.4,1
10,100,756451.1,1
10,100,1167018.7,2
10,100,1125952.6,2
10,100,461444.0,0
10,100,1091734.3,2
10,100,802557.3,1
10,100,482136.3,0
10,100,1626829.8,3
10,100,1804556.3,3
10,100,1433256.0,2
10,100,435455.6,0
10,100,841440.0,1
10,100,1198426.4,2
10,100,1326878.0,2
10,100,1126911.9,2
10,100,1773937.6,3
10,100,170461.5,0
10,100,1513908.0,3
10,100,152865.4,0
10,100,688733.2,1
10,100,865987.2,1
10,100,955535.1,1
10,100,1464967.0,2
10,100,607562.0,1
10,100,852436.8,1
