Region,Office,Revenue,Segment
10.0,11.0,2894.7,0
10.0,11.0,91232.7,3
10.0,11.0,83311.7,3
10.0,11.0,32636.9,1
10.0,11.0,1594.8,0
10.0,11.0,57342.0,2
10.0,11.0,44265.2,1
10.0,11.0,64790.5,2
10.0,11.0,37648.3,1
10.0,11.0,61724.8,2
10.0,11.0,93402.2,3
10.0,11.0,33203.6,1
10.0,11.0,92022.7,3
10.0,11.0,47839.7,1
10.0,11.0,41655.7,1
10.0,11.0,55343.0,2
10.0,11.0,78524.0,3
10.0,11.0,77409.5,3
10.0,11.0,19376.2,0
10.0,11.0,23610.4,0
10.0,11.0,42118.6,1
10.0,11.0,66140.3,2
10.0,11.0,97404.4,3
10.0,11.0,49262.6,1
10.0,11.0,78972.0,3
10.0,11.0,78856.6,3
10.0,11.0,7090.3,0
10.0,11.0,40318.0,1
10.0,11.0,23315.2,0
10.0,11.0,14506.8,0
10.0,11.0,96272.3,3
10.0,11.0,83466.7,3
10.0,11.0,65784.9,2
10.0,11.0,67221.9,2
10.0,11.0,45783.5,1
10.0,11.0,73688.0,2
10.0,11.0,85778.8,3
10.0,11.0,45492.4,1
10.0,11.0,19284.7,0
10.0,11.0,58549.3,2
10.0,11.0,27337.9,1
10.0,11.0,31333.3,1
10.0,11.0,1538.8,0
10.0,11.0,95718.6,3
10.0,11.0,83573.8,3
10.0,11.0,48666.6,1
10.0,11.0,38991.3,1
10.0,11.0,25660.9,1
10.0,11.0,9672.2,0
10.0,11.0,58947.6,2
10.0,11.0,58608.0,2
10.0,11.0,82224.0,3
10.0,11.0,80302.6,3
10.0,11.0,49076.0,1
10.0,11.0,13620.6,0
10.0,11.0,48445.8,1
10.0,11.0,8964.4,0
10.0,11.0,34058.5,1
10.0,11.0,40884.0,1
10.0,11.0,54832.5,2
10.0,11.0,50780.1,2
10.0,11.0,60377.5,2
10.0,11.0,93218.1,3
10.0,11.0,60737.9,2
10.0,11.0,8035.7,0
10.0,11.0,73467.1,2
10.0,11.0,61342.4,2
10.0,11.0,82576.3,3
10.0,11.0,23025.5,0
10.0,11.0,31014.0,1
10.0,11.0,22586.3,0
10.0,11.0,96381.9,3
10.0,11.0,13509.6,0
10.0,11.0,75414.7,3
10.0,11.0,75778.2,3
10.0,11.0,91018.4,3
10.0,11.0,97934.3,3
10.0,11.0,39692.4,1
10.0,11.0,99848.1,3
10.0,11.0,42891.6,1
10.0,11.0,51487.9,2
10.0,11.0,92612.8,3
10.0,11.0,21925.9,0
10.0,11.0,27747.4,1
10.0,11.0,2211.3,0
10.0,11.0,15261.7,0
10.0,11.0,70614.7,2
10.0,11.0,23721.5,0
10.0,11.0,31575.4,1
10.0,11.0,44559.6,1
10.0,11.0,35781.8,1
10.0,11.0,49425.4,1
10.0,11.0,35757.1,1
10.0,11.0,29218.2,1
10.0,11.0,44713.4,1
10.0,11.0,87749.9,3
10.0,11.0,5071.9,0
10.0,11.0,40728.8,1
10.0,11.0,75481.0,3
10.0,11.0,29285.9,1
10.0,11.0,45388.8,1
10.0,11.0,61602.7,2
10.0,11.0,33388.4,1
10.0,11.0,55215.5,2
10.0,11.0,65039.4,2
10.0,11.0,47836.4,1
10.0,11.0,23286.1,0
10.0,11.0,49534.1,1
10.0,11.0,78734.3,3
10.0,11.0,27741.7,1
10.0,11.0,25337.6,1
10.0,11.0,8228.6,0
10.0,11.0,15480.8,0
10.0,11.0,23327.2,0
10.0,11.0,46969.4,1
10.0,11.0,54790.5,2
10.0,11.0,7715.4,0
10.0,11.0,75080.8,3
10.0,11.0,53950.7,2
10.0,11.0,85967.1,3
10.0,11.0,99422.6,3
10.0,11.0,42711.2,1
10.0,11.0,94885.5,3
10.0,11.0,89255.2,3
10.0,11.0,16141.7,0
10.0,11.0,95516.7,3
10.0,11.0,42784.1,1
10.0,11.0,90353.9,3
10.0,11.0,62227.6,2
10.0,11.0,10633.3,0
10.0,11.0,72463.4,2
10.0,11.0,3669.6,0
10.0,11.0,30982.0,1
10.0,11.0,44252.2,1
10.0,11.0,32928.0,1
10.0,11.0,84256.1,3
10.0,11.0,17146.0,0
10.0,11.0,87744.2,3
10.0,11.0,44296.1,1
10.0,11.0,23646.6,0
10.0,11.0,47431.3,1
10.0,11.0,80659.9,3
10.0,11.0,27671.9,1
10.0,11.0,21412.0,0
10.0,11.0,88187.7,3
10.0,11.0,16584.6,0
10.0,11.0,37368.0,1
10.0,11.0,81166.7,3
10.0,11.0,80640.6,3
10.0,11.0,7099.4,0
10.0,11.0,26034.2,1
10.0,11.0,86498.7,3
10.0,11.0,45068.5,1
10.0,11.0,73945.6,2
10.0,11.0,8498.1,0
10.0,11.0,21805.7,0
10.0,11.0,43936.9,1
10.0,11.0,43282.4,1
10.0,11.0,20187.0,0
10.0,11.0,77245.9,3
10.0,11.0,40948.2,1
10.0,11.0,54920.5,2
10.0,11.0,3592.0,0
10.0,11.0,92130.6,3
10.0,11.0,70442.2,2
10.0,11.0,96389.3,3
10.0,11.0,52135.1,2
10.0,11.0,62159.2,2
10.0,11.0,46452.7,1
10.0,11.0,84716.0,3
10.0,11.0,95748.6,3
10.0,11.0,72918.4,2
10.0,11.0,58447.8,2
10.0,11.0,60202.5,2
10.0,11.0,19369.9,0
10.0,11.0,29015.7,1
10.0,11.0,9081.2,0
10.0,11.0,3083.0,0
10.0,11.0,56463.4,2
10.0,11.0,41912.1,1
10.0,11.0,51329.8,2
10.0,11.0,66458.1,2
10.0,11.0,1854.3,0
10.0,11.0,38726.2,1
10.0,11.0,71656.4,2
10.0,11.0,98659.2,3
10.0,11.0,8036.0,0
10.0,11.0,69736.7,2
10.0,11.0,81992.3,3
10.0,11.0,10223.1,0
10.0,11.0,39533.8,1
10.0,11.0,3571.1,0
10.0,11.0,40600.0,1
10.0,11.0,59094.9,2
10.0,11.0,28284.3,1
10.0,11.0,68256.1,2
10.0,11.0,12482.2,0
10.0,11.0,97172.1,3
10.0,11.0,95405.2,3
10.0,11.0,10569.6,0
10.0,11.0,92639.4,3
10.0,11.0,23410.0,0
10.0,11.0,74129.8,2
10.0,11.0,48447.8,1
10.0,11.0,20236.9,0
10.0,11.0,35332.4,1
10.0,11.0,84793.7,3
10.0,11.0,31316.5,1
10.0,11.0,46423.9,1
10.0,11.0,74640.0,2
10.0,11.0,4125.4,0
10.0,11.0,1177.9,0
10.0,11.0,97898.5,3
10.0,11.0,43676.2,1
10.0,11.0,26260.7,1
10.0,11.0,46806.1,1
10.0,11.0,54171.1,2
10.0,11.0,44916.2,1
10.0,11.0,55933.0,2
10.0,11.0,64207.0,2
10.0,11.0,2530.8,0
10.0,11.0,59157.6,2
10.0,11.0,2460.9,0
10.0,11.0,24794.2,0
10.0,11.0,2435.9,0
10.0,11.0,5162.2,0
10.0,11.0,60526.1,2
10.0,11.0,76253.1,3
10.0,11.0,76102.0,3
10.0,11.0,4436.7,0
10.0,11.0,44761.7,1
10.0,11.0,14538.9,0
10.0,11.0,36716.9,1
10.0,11.0,97744.9,3
10.0,11.0,11497.3,0
10.0,11.0,60769.8,2
10.0,11.0,92286.3,3
10.0,11.0,20357.1,0
10.0,11.0,32320.5,1
10.0,11.0,52861.0,2
10.0,11.0,53181.6,2
10.0,11.0,4391.3,0
10.0,11.0,34772.9,1
10.0,11.0,3529.8,0
10.0,11.0,98362.3,3
10.0,11.0,68477.4,2
10.0,11.0,88999.5,3
10.0,11.0,30881.8,1
10.0,11.0,82733.7,3
10.0,11.0,12274.2,0
10.0,11.0,70239.0,2
10.0,11.0,64660.0,2
10.0,11.0,91699.2,3
10.0,11.0,90794.9,3
10.0,11.0,40964.6,1
10.0,11.0,7250.9,0
10.0,11.0,37377.2,1
10.0,11.0,52771.1,2
10.0,11.0,3949.0,0
10.0,11.0,36965.2,1
10.0,11.0,44816.6,1
10.0,11.0,31781.9,1
10.0,11.0,2461.5,0
10.0,11.0,40436.9,1
10.0,11.0,28822.5,1
10.0,11.0,4256.1,0
10.0,11.0,17129.3,0
10.0,11.0,64400.2,2
10.0,11.0,93226.2,3
10.0,11.0,27562.4,1
10.0,11.0,92723.1,3
10.0,11.0,48295.2,1
10.0,11.0,63435.1,2
10.0,11.0,23376.5,0
10.0,11.0,69470.4,2
10.0,11.0,44833.9,1
10.0,11.0,92126.5,3
10.0,11.0,15761.6,0
10.0,11.0,16975.7,0
10.0,11.0,74014.6,2
10.0,11.0,62275.2,2
10.0,11.0,67666.0,2
10.0,11.0,72252.7,2
10.0,11.0,68346.5,2
10.0,11.0,4030.4,0
10.0,11.0,93485.2,3
10.0,11.0,24934.4,0
10.0,11.0,94076.1,3
10.0,11.0,58607.5,2
10.0,11.0,41181.9,1
10.0,11.0,71518.4,2
10.0,11.0,56953.4,2
10.0,11.0,93560.0,3
10.0,11.0,91406.3,3
10.0,11.0,91777.2,3
10.0,11.0,82627.7,3
10.0,11.0,59340.6,2
10.0,11.0,97335.2,3
10.0,11.0,63331.6,2
10.0,11.0,7392.8,0
10.0,11.0,85040.8,3
10.0,11.0,21390.5,0
10.0,11.0,39607.2,1
10.0,11.0,36230.0,1
10.0,11.0,77983.2,3
10.0,11.0,55902.5,2
10.0,11.0,77473.1,3
10.0,11.0,9033.4,0
10.0,11.0,54281.8,2
10.0,11.0,11587.2,0
10.0,11.0,25356.3,1
10.0,11.0,32975.1,1
10.0,11.0,22206.5,0
10.0,11.0,74305.9,2
10.0,11.0,25644.9,1
10.0,11.0,14969.7,0
10.0,11.0,55629.2,2
10.0,11.0,38701.0,1
10.0,11.0,76464.8,3
10.0,11.0,64645.3,2
10.0,11.0,75656.8,3
10.0,11.0,42358.6,1
10.0,11.0,95694.0,3
10.0,11.0,79261.3,3
10.0,11.0,45167.5,1
10.0,11.0,31837.9,1
10.0,11.0,14073.0,0
10.0,11.0,26550.0,1
10.0,11.0,1968.4,0
10.0,11.0,4532.5,0
10.0,11.0,25188.6,1
10.0,11.0,96683.0,3
10.0,11.0,75983.6,3
10.0,11.0,23721.7,0
10.0,11.0,5283.3,0
10.0,11.0,72259.5,2
10.0,11.0,51344.2,2
10.0,11.0,51462.1,2
10.0,11.0,22364.5,0
10.0,11.0,1500.8,0
10.0,11.0,40776.9,1
10.0,11.0,92532.1,3
10.0,11.0,28714.4,1
10.0,11.0,50763.2,2
10.0,11.0,90856.3,3
10.0,11.0,15456.9,0
10.0,11.0,30396.1,1
10.0,11.0,91835.8,3
10.0,11.0,2792.7,0
10.0,11.0,54503.5,2
10.0,11.0,19233.8,0
10.0,11.0,22920.7,0
10.0,11.0,11656.7,0
10.0,11.0,39569.1,1
10.0,11.0,7908.0,0
10.0,11.0,24815.8,0
10.0,11.0,3906.3,0
10.0,11.0,54475.6,2
10.0,11.0,60731.7,2
10.0,11.0,47983.6,1
10.0,11.0,20639.3,0
10.0,11.0,8976.1,0
10.0,11.0,22188.3,0
10.0,11.0,52619.6,2
10.0,11.0,75360.8,3
10.0,11.0,70637.7,2
10.0,11.0,66595.1,2
10.0,11.0,45375.1,1
10.0,11.0,9410.1,0
10.0,11.0,78710.3,3
10.0,11.0,65562.9,2
10.0,11.0,18394.3,0
10.0,11.0,86709.1,3
10.0,11.0,2740.2,0
10.0,11.0,88168.6,3
10.0,11.0,39674.9,1
10.0,11.0,67027.4,2
10.0,11.0,83620.1,3
10.0,11.0,67018.5,2
10.0,11.0,91395.6,3
10.0,11.0,38272.1,1
10.0,11.0,28105.7,1
10.0,11.0,93491.8,3
10.0,11.0,68591.3,2
10.0,11.0,57253.6,2
10.0,11.0,19058.4,0
10.0,11.0,22744.8,0
10.0,11.0,37545.1,1
10.0,11.0,2176.7,0
10.0,11.0,24833.0,0
10.0,11.0,27486.6,1
10.0,11.0,55752.6,2
10.0,11.0,89325.2,3
10.0,11.0,86148.5,3
10.0,11.0,75195.5,3
10.0,11.0,90694.7,3
10.0,11.0,21882.8,0
10.0,11.0,10951.0,0
10.0,11.0,17192.2,0
10.0,11.0,93224.6,3
10.0,11.0,49650.8,1
10.0,11.0,54856.9,2
10.0,11.0,36200.3,1
10.0,11.0,51781.4,2
10.0,11.0,32898.0,1
10.0,11.0,45169.9,1
10.0,11.0,26177.6,1
10.0,11.0,82971.7,3
10.0,11.0,90764.1,3
10.0,11.0,19893.4,0
10.0,11.0,74434.1,2
10.0,11.0,31194.2,1
10.0,11.0,17791.0,0
10.0,11.0,55965.9,2
10.0,11.0,26233.8,1
10.0,11.0,22993.4,0
10.0,11.0,55390.6,2
10.0,11.0,98417.5,3
10.0,11.0,27549.4,1
10.0,11.0,81493.7,3
10.0,11.0,60337.6,2
10.0,11.0,65729.8,2
10.0,11.0,71888.0,2
10.0,11.0,50373.3,2
10.0,11.0,69618.2,2
10.0,11.0,88375.7,3
10.0,11.0,2875.4,0
10.0,11.0,28195.7,1
10.0,11.0,80077.8,3
10.0,11.0,14123.6,0
10.0,11.0,55822.5,2
10.0,11.0,60781.8,2
10.0,11.0,13499.3,0
10.0,11.0,22144.1,0
10.0,11.0,90722.4,3
10.0,11.0,84881.8,3
10.0,11.0,33165.1,1
10.0,11.0,25526.5,1
10.0,11.0,60726.0,2
10.0,11.0,47580.2,1
10.0,11.0,88826.2,3
10.0,11.0,72104.7,2
10.0,11.0,18637.0,0
10.0,11.0,9384.5,0
10.0,11.0,30323.0,1
10.0,11.0,41565.4,1
10.0,11.0,65296.3,2
10.0,11.0,39922.0,1
10.0,11.0,99318.0,3
10.0,11.0,16876.9,0
10.0,11.0,21216.5,0
10.0,11.0,86143.9,3
10.0,11.0,76878.4,3
10.0,11.0,67577.1,2
10.0,11.0,47992.4,1
10.0,11.0,89336.8,3
10.0,11.0,66819.2,2
10.0,11.0,72788.4,2
10.0,11.0,84866.3,3
10.0,11.0,67357.4,2
10.0,11.0,92145.8,3
10.0,11.0,2548.4,0
10.0,11.0,10799.2,0
10.0,11.0,6590.9,0
10.0,11.0,30491.3,1
10.0,11.0,46789.5,1
10.0,11.0,74151.8,2
10.0,11.0,47172.3,1
10.0,11.0,83630.7,3
10.0,11.0,73753.8,2
10.0,11.0,47068.0,1
10.0,11.0,55075.9,2
10.0,11.0,33515.4,1
10.0,11.0,25055.5,1
10.0,11.0,74912.2,2
10.0,11.0,77409.4,3
10.0,11.0,71426.8,2
10.0,11.0,1176.7,0
10.0,11.0,59121.3,2
10.0,11.0,94168.3,3
10.0,11.0,31595.6,1
10.0,11.0,63633.9,2
10.0,11.0,15951.2,0
10.0,11.0,76934.6,3
10.0,11.0,78908.9,3
10.0,11.0,36611.3,1
10.0,11.0,61907.4,2
10.0,11.0,54799.6,2
10.0,11.0,83785.8,3
10.0,11.0,27937.8,1
10.0,11.0,91430.4,3
10.0,11.0,47708.0,1
10.0,11.0,97802.2,3
10.0,11.0,39572.5,1
10.0,11.0,77868.9,3
10.0,11.0,68647.5,2
10.0,11.0,53801.9,2
10.0,11.0,89518.9,3
10.0,11.0,44473.2,1
10.0,11.0,75739.7,3
10.0,11.0,40015.7,1
10.0,11.0,35690.0,1
10.0,11.0,49733.3,1
10.0,11.0,22130.0,0
10.0,11.0,72041.0,2
10.0,11.0,81531.2,3
10.0,11.0,20246.6,0
10.0,11.0,45555.0,1
10.0,11.0,72915.6,2
10.0,11.0,93689.2,3
10.0,11.0,22770.4,0
10.0,11.0,92240.8,3
10.0,11.0,32820.9,1
10.0,11.0,62940.7,2
10.0,11.0,18671.6,0
10.0,11.0,17181.8,0
10.0,11.0,35742.0,1
10.0,11.0,48414.4,1
10.0,11.0,62977.6,2
10.0,11.0,40067.1,1
10.0,11.0,89342.2,3
10.0,11.0,76320.4,3
10.0,11.0,44890.0,1
10.0,11.0,12663.4,0
10.0,11.0,9849.9,0
10.0,11.0,64595.2,2
10.0,11.0,15727.4,0
10.0,11.0,88333.0,3
10.0,11.0,54243.8,2
10.0,11.0,64681.7,2
10.0,11.0,8982.4,0
10.0,11.0,21119.0,0
10.0,11.0,70803.7,2
10.0,11.0,77594.3,3
10.0,11.0,65322.4,2
10.0,11.0,15912.3,0
10.0,11.0,86534.4,3
10.0,11.0,80547.1,3
10.0,11.0,70098.2,2
10.0,11.0,46893.5,1
10.0,11.0,94687.2,3
10.0,11.0,95904.9,3
10.0,11.0,15561.1,0
10.0,11.0,90082.8,3
10.0,11.0,29081.2,1
10.0,11.0,41533.9,1
10.0,11.0,63627.2,2
10.0,11.0,84164.9,3
10.0,11.0,64335.1,2
10.0,11.0,77773.3,3
10.0,11.0,34381.4,1
10.0,11.0,61654.5,2
10.0,11.0,62501.3,2
10.0,11.0,47152.1,1
10.0,11.0,18265.3,0
10.0,11.0,96502.7,3
10.0,11.0,83092.1,3
10.0,11.0,89450.2,3
10.0,11.0,23896.8,0
10.0,11.0,45115.4,1
10.0,11.0,69094.4,2
10.0,11.0,66160.0,2
10.0,11.0,84976.2,3
10.0,11.0,45791.0,1
10.0,11.0,29802.1,1
10.0,11.0,27825.8,1
10.0,11.0,36655.1,1
10.0,11.0,49304.5,1
10.0,11.0,56652.4,2
10.0,11.0,13629.8,0
10.0,11.0,1173.7,0
10.0,11.0,50959.8,2
10.0,11.0,3473.3,0
10.0,11.0,65130.4,2
10.0,11.0,5102.8,0
10.0,11.0,94535.5,3
10.0,11.0,26042.3,1
10.0,11.0,66448.2,2
10.0,11.0,22168.8,0
10.0,11.0,37694.3,1
10.0,11.0,18447.1,0
10.0,11.0,11278.0,0
10.0,11.0,15891.4,0
10.0,11.0,82073.0,3
10.0,11.0,83319.2,3
10.0,11.0,34704.2,1
10.0,11.0,88060.6,3
10.0,11.0,36376.6,1
10.0,11.0,23720.8,0
10.0,11.0,6362.7,0
10.0,11.0,15618.8,0
10.0,11.0,34102.1,1
10.0,11.0,80370.2,3
10.0,11.0,69818.6,2
10.0,11.0,34331.4,1
10.0,11.0,87658.7,3
10.0,11.0,98077.0,3
10.0,11.0,28584.3,1
10.0,11.0,50615.7,2
10.0,11.0,2137.8,0
10.0,11.0,86030.4,3
10.0,11.0,23895.5,0
10.0,11.0,32347.2,1
10.0,11.0,44094.7,1
10.0,11.0,88744.2,3
10.0,11.0,62593.6,2
10.0,11.0,45416.0,1
10.0,11.0,88363.3,3
10.0,11.0,15211.7,0
10.0,11.0,30720.2,1
10.0,11.0,71481.2,2
10.0,11.0,64717.2,2
10.0,11.0,76259.2,3
10.0,11.0,74833.4,2
10.0,11.0,64956.5,2
10.0,11.0,87392.9,3
10.0,11.0,28931.0,1
10.0,11.0,90414.9,3
10.0,11.0,77441.3,3
10.0,12.0,97420.1,3
10.0,12.0,62102.6,2
10.0,12.0,38414.6,1
10.0,12.0,22413.1,0
10.0,12.0,15965.0,0
10.0,12.0,49587.6,1
10.0,12.0,20293.3,0
10.0,12.0,13936.7,0
10.0,12.0,8807.2,0
10.0,12.0,19242.5,0
10.0,12.0,33947.5,1
10.0,12.0,56556.9,2
10.0,12.0,66611.7,2
10.0,12.0,78271.0,3
10.0,12.0,71360.1,2
10.0,12.0,79978.6,3
10.0,12.0,59328.4,2
10.0,12.0,67800.9,2
10.0,12.0,14761.0,0
10.0,12.0,82537.4,3
10.0,12.0,85846.5,3
10.0,12.0,57672.8,2
10.0,12.0,7780.3,0
10.0,12.0,25460.3,1
10.0,12.0,22165.9,0
10.0,12.0,82216.5,3
10.0,12.0,68388.5,2
10.0,12.0,82999.3,3
10.0,12.0,99118.4,3
10.0,12.0,84366.4,3
10.0,12.0,37237.3,1
10.0,12.0,31633.0,1
10.0,12.0,33579.8,1
10.0,12.0,58998.9,2
10.0,12.0,55293.3,2
10.0,12.0,2466.4,0
10.0,12.0,21305.7,0
10.0,12.0,95695.8,3
10.0,12.0,64874.9,2
10.0,12.0,76135.5,3
10.0,12.0,6524.9,0
10.0,12.0,56441.7,2
10.0,12.0,79158.6,3
10.0,12.0,8278.3,0
10.0,12.0,79908.0,3
10.0,12.0,31967.4,1
10.0,12.0,84005.0,3
10.0,12.0,30873.6,1
10.0,12.0,47145.3,1
10.0,12.0,54511.9,2
10.0,12.0,3035.7,0
10.0,12.0,42499.3,1
10.0,12.0,14275.9,0
10.0,12.0,17460.3,0
10.0,12.0,78104.2,3
10.0,12.0,23342.0,0
10.0,12.0,1576.7,0
10.0,12.0,67305.5,2
10.0,12.0,79781.0,3
10.0,12.0,71343.4,2
10.0,12.0,57332.5,2
10.0,12.0,80199.6,3
10.0,12.0,33968.1,1
10.0,12.0,33967.5,1
10.0,12.0,65974.9,2
10.0,12.0,47533.1,1
10.0,12.0,13332.4,0
10.0,12.0,90672.9,3
10.0,12.0,98537.2,3
10.0,12.0,61992.1,2
10.0,12.0,79298.6,3
10.0,12.0,30588.2,1
10.0,12.0,27886.2,1
10.0,12.0,33656.8,1
10.0,12.0,68618.2,2
10.0,12.0,72830.4,2
10.0,12.0,78148.7,3
10.0,12.0,50871.1,2
10.0,12.0,1082.5,0
10.0,12.0,28042.0,1
10.0,12.0,79777.6,3
10.0,12.0,76687.7,3
10.0,12.0,40421.0,1
10.0,12.0,31388.1,1
10.0,12.0,20510.7,0
10.0,12.0,42084.0,1
10.0,12.0,28976.4,1
10.0,12.0,35678.9,1
10.0,12.0,29325.5,1
10.0,12.0,88448.3,3
10.0,12.0,40955.7,1
10.0,12.0,17906.2,0
10.0,12.0,49543.9,1
10.0,12.0,10331.1,0
10.0,12.0,9671.1,0
10.0,12.0,47531.9,1
10.0,12.0,3249.0,0
10.0,12.0,2956.9,0
10.0,12.0,18085.6,0
10.0,12.0,96448.1,3
10.0,12.0,79613.0,3
10.0,12.0,92878.9,3
10.0,12.0,81609.4,3
10.0,12.0,82311.2,3
10.0,12.0,50283.3,2
10.0,12.0,30232.1,1
10.0,12.0,98855.4,3
10.0,12.0,65580.9,2
10.0,12.0,18324.3,0
10.0,12.0,7165.8,0
10.0,12.0,18767.0,0
10.0,12.0,9505.7,0
10.0,12.0,59414.7,2
10.0,12.0,56983.8,2
10.0,12.0,72957.8,2
10.0,12.0,79084.6,3
10.0,12.0,24489.1,0
10.0,12.0,24779.5,0
10.0,12.0,10366.7,0
10.0,12.0,56609.3,2
10.0,12.0,31557.3,1
10.0,12.0,4754.5,0
10.0,12.0,1402.5,0
10.0,12.0,16864.8,0
10.0,12.0,66781.9,2
10.0,12.0,16186.5,0
10.0,12.0,70898.5,2
10.0,12.0,97743.4,3
10.0,12.0,24183.6,0
10.0,12.0,57023.9,2
10.0,12.0,26176.5,1
10.0,12.0,47356.5,1
10.0,12.0,99477.8,3
10.0,12.0,83543.4,3
10.0,12.0,13292.9,0
10.0,12.0,14758.2,0
10.0,12.0,38776.6,1
10.0,12.0,8544.7,0
10.0,12.0,7551.0,0
10.0,12.0,4393.2,0
10.0,12.0,32746.5,1
10.0,12.0,95298.5,3
10.0,12.0,43054.2,1
10.0,12.0,19977.7,0
10.0,12.0,28811.7,1
10.0,12.0,15208.0,0
10.0,12.0,19815.2,0
10.0,12.0,67164.1,2
10.0,12.0,95906.4,3
10.0,12.0,41115.6,1
10.0,12.0,67164.7,2
10.0,12.0,17210.4,0
10.0,12.0,11586.1,0
10.0,12.0,70591.6,2
10.0,12.0,30004.6,1
10.0,12.0,78314.1,3
10.0,12.0,9826.3,0
10.0,12.0,10728.3,0
10.0,12.0,18759.4,0
10.0,12.0,71286.0,2
10.0,12.0,19227.8,0
10.0,12.0,47405.8,1
10.0,12.0,64380.0,2
10.0,12.0,73273.1,2
10.0,12.0,75901.4,3
10.0,12.0,54899.2,2
10.0,12.0,94589.7,3
10.0,12.0,86411.1,3
10.0,12.0,74174.2,2
10.0,12.0,8364.9,0
10.0,12.0,87286.2,3
10.0,12.0,65591.8,2
10.0,12.0,27196.2,1
10.0,12.0,64242.9,2
10.0,12.0,2710.8,0
10.0,12.0,62951.7,2
10.0,12.0,50572.4,2
10.0,12.0,72955.1,2
10.0,12.0,42831.8,1
10.0,12.0,91312.5,3
10.0,12.0,67981.0,2
10.0,12.0,74763.5,2
10.0,12.0,27934.3,1
10.0,12.0,71993.1,2
10.0,12.0,91036.9,3
10.0,12.0,1692.2,0
10.0,12.0,28569.9,1
10.0,12.0,75158.1,3
10.0,12.0,90506.0,3
10.0,12.0,90599.9,3
10.0,12.0,32063.9,1
10.0,12.0,76433.7,3
10.0,12.0,57074.5,2
10.0,12.0,76467.6,3
10.0,12.0,88942.5,3
10.0,12.0,19840.2,0
10.0,12.0,46565.2,1
10.0,12.0,37249.7,1
10.0,12.0,31642.4,1
10.0,12.0,84775.6,3
10.0,12.0,73368.4,2
10.0,12.0,67614.0,2
10.0,12.0,41254.1,1
10.0,12.0,64937.3,2
10.0,12.0,23553.0,0
10.0,12.0,36592.8,1
10.0,12.0,61234.6,2
10.0,12.0,69247.5,2
10.0,12.0,4483.6,0
10.0,12.0,21072.3,0
10.0,12.0,26844.3,1
10.0,12.0,50451.4,2
10.0,12.0,46971.7,1
10.0,12.0,11396.9,0
10.0,12.0,6058.0,0
10.0,12.0,5723.5,0
10.0,12.0,99025.9,3
10.0,12.0,50565.9,2
10.0,12.0,2124.8,0
10.0,12.0,17773.9,0
10.0,12.0,71727.3,2
10.0,12.0,82750.0,3
10.0,12.0,40808.0,1
10.0,12.0,43163.3,1
10.0,12.0,62207.4,2
10.0,12.0,52945.1,2
10.0,12.0,24686.0,0
10.0,12.0,67226.0,2
10.0,12.0,2615.2,0
10.0,12.0,26822.0,1
10.0,12.0,56445.3,2
10.0,12.0,9990.1,0
10.0,12.0,77764.1,3
10.0,12.0,64855.0,2
10.0,12.0,97656.2,3
10.0,12.0,90240.6,3
10.0,12.0,40298.7,1
10.0,12.0,17018.3,0
10.0,12.0,86370.5,3
10.0,12.0,40911.7,1
10.0,12.0,47718.7,1
10.0,12.0,19479.3,0
10.0,12.0,64497.0,2
10.0,12.0,17198.2,0
10.0,12.0,87982.0,3
10.0,12.0,82386.8,3
10.0,12.0,96468.5,3
10.0,12.0,20291.0,0
10.0,12.0,17549.2,0
10.0,12.0,32801.0,1
10.0,12.0,84122.4,3
10.0,12.0,76495.4,3
10.0,12.0,47445.6,1
10.0,12.0,56729.1,2
10.0,12.0,70218.6,2
10.0,12.0,78207.5,3
10.0,12.0,77000.8,3
10.0,12.0,29552.7,1
10.0,12.0,17323.7,0
10.0,12.0,49773.1,1
10.0,12.0,93745.5,3
10.0,12.0,2487.9,0
10.0,12.0,62771.0,2
10.0,12.0,10992.0,0
10.0,12.0,1354.9,0
10.0,12.0,21667.5,0
10.0,12.0,56924.7,2
10.0,12.0,78371.9,3
10.0,12.0,70092.3,2
10.0,12.0,38891.7,1
10.0,12.0,20186.2,0
10.0,12.0,45873.8,1
10.0,12.0,37435.2,1
10.0,12.0,68740.1,2
10.0,12.0,7715.3,0
10.0,12.0,68121.8,2
10.0,12.0,86671.2,3
10.0,12.0,87001.0,3
10.0,12.0,81631.6,3
10.0,12.0,19763.6,0
10.0,12.0,63593.2,2
10.0,12.0,96022.6,3
10.0,12.0,53300.7,2
10.0,12.0,53384.7,2
10.0,12.0,87651.4,3
10.0,12.0,18884.9,0
10.0,12.0,28022.1,1
10.0,12.0,72400.0,2
10.0,12.0,39329.2,1
10.0,12.0,73205.0,2
10.0,12.0,61742.4,2
10.0,12.0,24616.6,0
10.0,12.0,25275.2,1
10.0,12.0,56454.0,2
10.0,12.0,4352.4,0
10.0,12.0,85839.4,3
10.0,12.0,70166.0,2
10.0,12.0,83418.0,3
10.0,12.0,91465.8,3
10.0,12.0,34928.6,1
10.0,12.0,35890.0,1
10.0,12.0,11989.7,0
10.0,12.0,22809.3,0
10.0,12.0,90220.7,3
10.0,12.0,93664.1,3
10.0,12.0,74854.5,2
10.0,12.0,32147.0,1
10.0,12.0,74346.2,2
10.0,12.0,15437.9,0
10.0,12.0,95472.9,3
10.0,12.0,97096.5,3
10.0,12.0,97724.2,3
10.0,12.0,73774.0,2
